Mkt-RF,SP500,VIXCLS,DEXJPUS,NIKKEI225,T10Y3M,ads_index,open,high,low,close
0.09,4367.48,17.69,110.1,0.0,1.22,0.499749,143.3216884521842,145.54113632935162,143.19401599089863,144.166259765625
0.98,4411.79,17.2,110.52,0.0,1.25,0.479766,144.90277932427173,146.05178632513918,144.2840774834092,145.8946533203125
0.18,4422.3,17.58,110.31,27833.29,1.24,0.410163,145.6098871704561,147.14189676071422,145.05010636669144,146.3169708251953
-0.66,4401.46,19.36,109.64,27970.22,1.2,0.3841,146.44459355931235,146.53299023395698,142.9386516725723,144.1367645263672
0.27,4400.64,18.31,110.06,27581.66,1.21,0.356639,142.21197326305736,144.33322447652907,139.9826949511672,142.37892150878906
0.41,4419.15,17.7,109.53,27782.42,1.22,0.327768,142.094085740306,143.92071565076816,141.98605867627225,143.02703857421875
-0.65,4395.26,18.24,109.7,27283.59,1.18,0.297476,141.7896601396926,143.70467188102836,141.5245000570373,143.24310302734375
-0.12,4387.16,19.46,109.22,27781.02,1.15,0.199686,143.73413605512377,144.3135471889633,142.64405011576736,142.90921020507812
0.73,4423.15,18.04,109.09,27641.83,1.14,0.167055,143.19402257085176,145.38400997836004,142.5753205962293,144.71621704101562
-0.39,4402.66,17.97,109.44,27584.08,1.14,0.134674,144.6278341903625,145.1384940848989,143.65559037859498,144.31356811523438
0.74,4429.1,17.28,109.75,27728.12,1.18,0.102531,144.34301856973246,145.1875898561548,143.547553227236,144.4215850830078
0.09,4436.52,16.15,110.22,27820.04,1.25,0.0706128,143.93964119326333,144.68711869282313,143.23149829579455,143.73309326171875
0.01,4432.35,16.72,110.25,0.0,1.27,-0.0227402,143.7921336405505,144.2838988137449,143.12334020859748,143.68394470214844
0.06,4436.75,16.79,110.54,27888.15,1.31,-0.0515305,144.02817292067272,145.27726054642022,142.90694903044886,143.20201110839844
0.19,4447.7,16.06,110.47,28070.51,1.3,-0.0789805,143.6445910377309,144.30355448150482,143.13315112335408,143.4577178955078
0.24,4460.83,15.59,110.36,28015.02,1.3,-0.105101,143.7823067048439,146.59520415382252,143.43806507351607,146.43783569335938
0.0,4468.0,15.45,109.75,27977.15,1.23,-0.129902,146.5165149164175,146.97877537355384,145.82804668477246,146.64437866210938
-0.05,4479.71,16.12,109.26,27523.19,1.2,-0.197175,146.09357838226956,148.69994257870457,144.05767854565795,148.63108825683594
-0.8,4448.08,17.91,109.59,27424.47,1.19,-0.218174,147.7557652761008,149.18188133034135,146.63454123947577,147.7164306640625
-0.95,4400.27,21.57,109.92,27585.91,1.2,-0.238588,147.33282437931368,148.2376703465576,143.74293020774292,143.94947814941406
-0.15,4405.8,21.67,109.75,27281.17,1.18,-0.258426,142.6413959958824,145.56248214217177,142.12012614556636,144.2838897705078
0.92,4441.67,18.56,109.77,27013.25,1.21,-0.277696,145.01172657946327,146.054266416661,144.3625929047044,145.74937438964844
1.08,4479.53,17.15,109.78,27494.24,1.2,-0.33215,145.8673874602853,147.7164293669855,145.4543065038383,147.2443389892578
0.41,4486.23,17.22,109.68,27732.1,1.24,-0.349178,146.98859389355127,148.3753751575883,146.69353181498244,147.15579223632812
0.26,4496.19,16.79,110.03,27724.8,1.29,-0.365653,147.34268096319508,147.84429105203583,145.36579034050703,145.91656494140625
-0.65,4470.0,18.84,110.09,27742.29,1.29,-0.381582,145.90674918010438,146.66405682598923,145.08057219120963,145.11007690429688
1.07,4509.37,16.39,109.84,27641.14,1.26,-0.396969,145.05105419306238,146.30014196012797,144.4117654580783,146.15261840820312
0.35,4528.79,16.19,109.91,27789.29,1.24,-0.440328,146.54598992393724,150.9620456270221,146.1624137720865,150.59812927246094
-0.13,4522.68,16.48,110.05,28089.54,1.26,-0.454376,150.14575402758575,150.28344768288457,148.79830717842998,149.3294219970703
0.11,4524.09,16.11,110.03,28451.02,1.26,-0.468295,150.31293635999018,152.42752048525813,149.83100111411196,149.99819946289062
0.36,4536.95,16.41,110.01,28543.51,1.24,-0.480069,151.33577785583586,152.1717844779182,149.8899873492806,151.11940002441406
-0.01,4535.43,16.41,109.64,29128.11,1.28,-0.489703,151.22761326207865,152.08329482667656,150.5686497631234,151.75872802734375
-0.36,4520.03,18.14,110.17,29916.14,1.33,-0.504106,152.4176713922345,154.66994887450107,151.84722209368485,154.10934448242188
-0.34,4514.07,17.96,110.32,30181.21,1.3,-0.500285,154.39457086802898,154.45358028046576,151.4439801863474,152.5553741455078
-0.27,4493.28,18.8,109.76,30008.19,1.26,-0.4934,152.92914306673532,153.53892709546645,151.41449788845918,151.53253173828125
-0.76,4458.58,20.95,109.93,30381.84,1.3,-0.483449,152.44719651890247,152.91928686086624,146.2509526266379,146.51651000976562
0.14,4468.73,19.37,109.94,30447.37,1.27,-0.434364,148.14914362921004,148.92612580420536,146.30010224051668,147.08692932128906
-0.66,4443.05,19.46,109.66,30670.1,1.24,-0.410513,147.87377948455108,148.58192246703663,144.49043301433815,145.6804962158203
0.88,4480.7,18.18,109.4,30511.71,1.27,-0.382773,146.1132401063518,146.97875146102473,143.9593066261868,146.57550048828125
-0.03,4473.75,18.69,109.67,30323.34,1.3,-0.351131,145.9952661360311,146.5165360872746,144.79535775572003,146.33949279785156
-0.72,4432.99,20.81,109.94,30500.05,1.33,-0.315575,146.36898745554606,146.36898745554606,143.3593721105774,143.65443420410156
-1.87,4357.73,25.71,109.47,0.0,1.27,-0.186167,141.4316520395327,142.4545168896457,138.94332172367612,140.5858154296875
0.05,4354.19,24.36,109.33,29839.71,1.3,-0.136581,141.55951419190654,142.21849272423916,140.42846030742052,141.0677490234375
1.0,4395.64,20.87,109.59,29639.4,1.29,-0.0838879,142.07095500979122,144.01834088635565,141.33330725272327,143.44790649414062
1.28,4448.98,18.63,110.17,0.0,1.38,-0.0280657,144.23469992160193,144.65762571763324,143.24133980786897,144.4117431640625
0.08,4455.48,17.75,110.72,30248.81,1.44,0.0309072,143.26103184187627,145.0412193426052,143.16267280562792,144.50027465820312
-0.1,4443.11,18.76,110.97,30240.06,1.44,0.224482,143.07412805816725,143.55606322067402,141.4513093597427,142.97576904296875
-2.18,4352.63,23.25,111.33,30183.96,1.5,0.29133,140.89069598290965,142.36599122880398,139.35639132837622,139.57276916503906
0.03,4359.46,22.56,111.83,29544.29,1.51,0.358968,140.1235743371819,142.07096028606898,139.69081856909975,140.47764587402344
-1.02,4307.54,23.14,111.5,29452.66,1.48,0.427424,141.29396950018136,142.00211253181732,138.95316253408012,139.16954040527344
1.1,4357.04,21.15,110.97,28771.07,1.44,0.496723,139.56293520493918,140.5661402529258,136.81889243564336,140.3005828857422
-1.43,4300.46,22.96,110.94,28444.89,1.45,0.678083,139.42526403381115,139.86786471958322,135.9927525442619,136.84841918945312
1.05,4345.72,21.3,111.39,27822.12,1.5,0.731563,137.19262047213863,139.89732827514226,137.06475675542168,138.7859344482422
0.33,4363.55,21.0,111.33,27528.87,1.49,0.781816,137.17298522228245,139.8088394740439,136.09109578612197,139.66131591796875
1.01,4399.76,19.54,111.5,27678.21,1.53,0.828862,140.7038611725073,141.8447600751945,140.36946442749036,140.93006896972656
-0.27,4391.34,18.77,112.15,28048.94,1.56,0.87272,141.65787234770752,141.8053958943381,140.2120815608005,140.54647827148438
-0.72,4361.19,20.0,0.0,28498.2,0.0,0.986424,139.92687746984183,142.42503814074666,139.47444687200948,140.45797729492188
-0.06,4350.65,19.85,113.69,28230.61,1.53,1.01987,140.87102493431166,140.89069974020916,138.71709141666773,139.17935180664062
0.43,4363.8,18.64,113.49,28140.28,1.51,1.0513,138.91381543483482,139.0711688663428,136.90740535643477,138.58924865722656
1.66,4438.26,16.86,113.59,28550.93,1.47,1.08072,139.76951472311796,141.5103678450459,139.17939044221512,141.392333984375
0.63,4471.37,16.3,114.31,29068.63,1.54,1.10814,141.40214401765314,142.51352296184382,141.14641655551003,142.4545135498047
0.41,4486.46,16.31,114.22,29025.46,1.53,1.17751,141.08740294298664,144.42156969125347,140.80218579079568,144.1363525390625
0.71,4519.63,15.7,114.27,29215.52,1.6,1.19499,144.58878895701125,146.71321807963517,144.1363734076914,146.30996704101562
0.34,4536.19,15.49,114.24,29255.55,1.6,1.20949,146.2509375261294,147.28364723612574,145.68048821006016,146.8017120361328
0.37,4549.78,15.01,113.75,28708.58,1.62,1.22103,146.35916384090513,147.17549591517826,145.43464281684922,147.01812744140625
-0.25,4544.9,15.43,113.54,28804.85,1.6,1.2296,147.22466502382477,147.70658530536824,146.19195512304466,146.2411346435547
0.58,4566.48,15.24,113.7,28600.41,1.58,1.23823,146.2312749155494,146.90991321035818,145.18873521931368,146.1919403076172
0.04,4574.79,15.98,114.19,29106.01,1.57,1.23636,146.87059345091126,148.35571892206417,146.55585652570971,146.8607635498047
-0.76,4551.68,16.98,113.75,29098.24,1.48,1.23222,146.90007829966962,147.2639796886843,146.04441178713,146.3984832763672
1.14,4596.42,16.53,113.38,28820.09,1.51,1.22583,147.35252720093527,150.6473449351396,147.25416816096634,150.05723571777344
0.22,4605.38,16.26,114.03,28892.69,1.5,1.21717,144.79531502896225,147.4705183326251,143.99865798034938,147.33282470703125
0.51,4613.67,16.41,114.19,29647.08,1.53,1.17742,146.53620332052904,147.23450151759798,145.36579971440372,146.50669860839844
0.24,4630.65,16.03,113.78,29520.9,1.51,1.16141,146.2116229994773,149.07369987214108,146.20177809135257,147.54922485351562
0.8,4660.57,15.1,114.06,0.0,1.55,1.14501,147.91313619223666,149.46711602446786,147.3525316683683,148.99502563476562
0.39,4680.06,15.44,113.63,29794.37,1.49,1.12821,149.08353892470325,149.91953075512075,148.15901795313803,148.4737548828125
0.38,4697.53,16.48,113.45,29611.57,1.4,1.111,149.60644493408557,149.91178190732816,147.80395583495388,149.005615234375
0.18,4701.7,17.22,113.15,29507.05,1.45,1.05718,149.1336558180347,149.2912539324096,147.9024487295747,148.17823791503906
-0.35,4685.25,17.78,112.87,29285.46,1.42,1.03887,147.94186433563925,149.153368095654,147.80396972091714,148.54269409179688
-1.07,4646.71,18.73,113.89,29106.78,1.51,1.02041,147.7645706257907,147.87291746284086,145.62719668524204,145.69613647460938
0.24,4649.27,17.66,0.0,29277.86,0.0,1.0018,146.72052056800985,147.18344069343752,145.4597504449051,145.6468963623047
0.74,4682.85,16.29,113.9,29609.97,1.53,0.983018,146.19845669925235,148.13884039779197,145.26274225772852,147.73501586914062
-0.02,4682.8,16.49,113.96,29776.8,1.58,0.924614,148.10930559098722,149.59661359846592,147.18343531519176,147.744873046875
0.5,4700.9,16.37,114.62,29808.12,1.58,0.903073,147.68576659315224,149.21246650773995,147.0947811328652,148.72982788085938
-0.47,4688.67,17.11,114.33,29688.33,1.55,0.880312,148.72983335223822,152.66969648739686,148.719989104979,151.18240356445312
0.06,4704.54,17.59,114.22,29598.66,1.54,0.856323,151.39910506367988,156.28452718730392,150.7490240057295,155.49655151367188
-0.2,4697.96,17.91,113.81,29745.87,1.49,0.831096,155.27985117054496,158.59919611113807,154.17669429238606,158.13626098632812
-0.61,4682.94,19.17,114.69,29774.11,1.58,0.748921,159.2492480722908,163.20881441715431,158.57947860656614,158.59918212890625
-0.03,4690.7,19.38,114.98,0.0,1.61,0.720712,158.6976584339234,159.36744288156012,156.66863162883536,158.98330688476562
0.3,4701.46,18.58,115.34,29302.66,1.58,0.692248,158.33324418867605,159.70234597892997,157.23993160585567,159.50535583496094
-2.23,4594.62,28.62,113.46,28751.62,1.42,0.634513,157.17098382040783,158.03774341563985,154.0092373133495,154.4524688720703
1.11,4655.27,22.96,113.75,28283.92,1.46,0.545103,156.97397175906306,158.7666164667643,156.4026898751599,157.83090209960938
-1.95,4567.0,27.19,113.22,27821.76,1.38,0.513643,157.58468385675957,163.03154353200972,157.515729036609,162.81484985351562
-1.61,4513.04,31.12,112.82,27935.62,1.37,0.481231,164.96206501575762,167.73967573602224,162.05641896377244,162.29281616210938
1.51,4577.1,27.95,113.1,27753.37,1.39,0.449046,156.35347155327565,161.73137623458453,155.42760132588202,161.29798889160156
-1.21,4538.43,30.67,112.88,28029.57,1.29,0.417072,161.55409359584544,162.47996384608032,157.31873767955042,159.4068603515625
1.19,4591.67,27.18,113.31,27927.37,1.38,0.323805,161.82002037607566,165.35605892659942,161.81017612891554,162.8345489501953
2.22,4686.75,21.89,113.61,28455.6,1.42,0.29556,166.53801099409898,169.0004253717689,165.80913092773022,168.60643005371094
0.47,4701.21,19.9,113.83,28860.62,1.45,0.268968,169.54215382087168,173.3145743237176,168.13364502908348,172.4477996826172
-1.07,4667.45,21.58,113.53,28725.47,1.43,0.244018,172.28033662295985,174.09266971906555,171.30521526883555,171.9355926513672
0.7,4712.02,18.69,113.36,28437.77,1.42,0.220702,172.57584553810466,176.9293920939718,172.0636591699486,176.75209045410156
-1.04,4668.97,20.31,113.42,28640.49,1.37,0.158879,178.3970220624394,179.39184725733242,172.89106619393132,173.09791564941406
-0.76,4634.09,21.89,113.63,28432.64,1.39,0.138845,172.61524258743475,175.06781264304993,169.6209534088328,171.70907592773438
1.62,4709.85,19.29,113.83,28459.72,1.42,0.11882,172.47734612763975,176.80134499457688,169.7194391329896,176.60435485839844
-1.2,4668.67,20.57,113.67,29066.32,1.39,0.0987984,176.58464450115207,178.41668125253108,168.1828885200418,169.67018127441406
-0.65,4620.64,21.57,113.56,28545.68,1.36,0.0787707,167.3752015813926,170.8619883132477,167.13881945000085,168.5670166015625
-1.27,4568.02,22.87,113.45,27937.81,1.36,0.0184042,165.75000589534596,168.01542972559068,164.9423419384585,167.19790649414062
2.06,4649.23,21.01,114.11,28517.59,1.41,-0.00206592,168.98071243060045,170.5960555711475,166.57739372723887,170.38922119140625
0.97,4696.56,18.63,114.22,28562.21,1.38,-0.0227518,170.4384575661428,173.21606804530126,169.56183869714147,172.99937438964844
0.71,4725.79,17.96,114.42,28798.37,1.43,-0.0436615,173.2062326849275,174.19119843228702,172.6349507479328,173.6297607421875
1.22,4791.19,17.68,114.85,28676.46,1.42,-0.127566,174.4276016667868,177.70753980529474,174.40791317061775,177.618896484375
-0.27,4786.35,17.54,114.75,29069.16,1.43,-0.14544,177.4514127459341,178.60382073754857,175.84591394843002,176.594482421875
0.06,4793.06,16.95,114.97,28906.88,1.5,-0.161447,176.63389995447187,177.91435836433138,175.46178837227853,176.6831512451172
-0.15,4778.73,17.33,115.17,28791.71,1.47,-0.175593,176.77178459433154,177.8552528099694,175.4125272018737,175.5208740234375
-0.31,4766.18,17.22,0.0,0.0,1.46,-0.187884,175.41256203830554,176.53542248960756,174.5950385913088,174.900390625
0.73,4796.56,16.6,115.27,0.0,1.55,-0.212699,175.1564707581646,180.1305510750743,175.03827967106818,179.27362060546875
-0.29,4793.54,16.91,116.12,29301.79,1.58,-0.216974,179.88430967305115,180.1896466677238,176.4270700806837,176.99835205078125
-2.28,4700.58,19.73,115.91,29332.16,1.62,-0.219311,176.90969867394634,177.46127708835706,172.01441770197434,172.2902069091797
0.0,4696.05,19.61,115.78,28487.87,1.63,-0.219709,170.10359661343378,172.66451379490562,169.0595352335584,169.41412353515625
-0.48,4677.03,18.76,115.61,28478.56,1.66,-0.218169,170.290750121151,171.52195746919256,168.4587129860897,169.58157348632812
-0.15,4670.29,19.4,115.14,0.0,1.65,-0.203016,166.5380131967079,169.90659430638664,165.6416907443291,169.60125732421875
1.1,4713.07,18.41,115.38,28222.48,1.64,-0.195919,169.72929971196237,172.54628723677052,168.25185113520524,172.4477996826172
0.12,4726.35,17.62,114.74,28765.66,1.62,-0.187979,173.47216317306214,174.5162244639171,172.1917197208873,172.8910369873047
-1.57,4659.03,20.31,114.06,28489.13,1.58,-0.179193,173.1372808102674,173.96464844505485,169.20726200094984,169.60125732421875
0.08,4662.85,19.19,113.89,28124.28,1.65,-0.169557,168.76401612930516,171.16733479498885,168.51777470912253,170.468017578125
-2.08,4577.11,22.79,114.6,28257.25,1.71,-0.122964,168.93147544948147,169.94598900012386,166.86305632994194,167.2471923828125
-1.01,4532.76,23.85,114.28,27467.23,1.66,-0.109543,167.44414404598328,168.50790864697768,163.44518630464498,163.73081970214844
-1.14,4482.73,25.59,114.08,27772.93,1.66,-0.0954217,164.46957928923968,167.12898384979678,161.71167214039403,162.03671264648438
-2.1,4397.94,28.85,113.72,27522.26,1.58,-0.0805932,161.94806799775162,163.8293562010845,159.85994540185908,159.96829223632812
0.53,4410.13,29.9,113.82,27588.37,1.56,-0.0318013,157.61418867775865,159.8599088889223,152.37416483212263,159.19012451171875
-1.43,4356.45,31.16,113.88,27131.34,1.59,-0.0140738,156.5898321050171,160.31300099490488,154.65930788105155,157.3778076171875
-0.3,4349.93,31.96,114.33,27011.33,1.66,0.00439774,161.0419017100469,161.9185206349996,155.44730340908694,157.2891845703125
-0.79,4326.51,30.49,115.47,26170.3,1.61,0.0236205,160.00768333832156,161.3767851318426,155.90037795775842,156.8262481689453
2.45,4431.85,27.66,115.21,26717.34,1.59,0.0436021,163.21868889964625,167.7889295983946,160.35243482216745,167.76922607421875
2.34,4515.55,24.83,115.22,27001.98,1.57,0.107553,167.60177625964937,172.3690069005905,166.96153950210208,172.15231323242188
0.87,4546.54,21.96,114.77,27078.48,1.62,0.129398,171.39389304965644,172.21141646528542,169.71945419941952,171.98487854003906
0.48,4589.38,22.09,114.36,27533.6,1.59,0.149001,172.12274118458674,173.23575713870207,170.72409181511057,173.19635009765625
-2.49,4477.44,24.35,114.88,27241.31,1.62,0.16637,171.8567844775704,173.59033345955092,169.5322651848633,170.300537109375
0.89,4500.53,23.22,115.22,27439.99,1.7,0.181511,169.31431848984988,171.70098520544636,168.3280980465068,170.01454162597656
-0.25,4483.87,22.86,115.09,27248.87,1.65,0.215606,170.4781244002651,171.55310143735085,168.5944391013855,169.29466247558594
1.02,4521.54,21.44,115.62,27284.52,1.71,0.225852,169.36365442470714,172.9337831243169,169.06778524373493,172.4209442138672
1.61,4587.18,19.96,115.44,27579.87,1.68,0.235874,173.6241561200743,174.2158795071213,172.48999329330053,173.85098266601562
-1.69,4504.08,23.91,115.84,27696.08,1.63,0.245677,171.74044547563142,173.06197739714082,169.18613787020695,169.74827575683594
-1.92,4418.64,27.36,115.91,0.0,1.56,0.255265,169.95541035257364,170.69507585718722,165.72451523900523,166.31625366210938
-0.35,4401.67,28.33,115.72,27079.59,1.55,0.281311,165.06374518718007,167.2432994425549,164.26490886935414,166.55294799804688
1.87,4471.07,25.7,115.64,26865.19,1.65,0.287148,168.61414387917347,170.56685653109918,167.90406381510363,170.4090576171875
-0.02,4475.01,24.29,115.41,27460.4,1.65,0.291323,169.48201188823202,170.9514709143992,167.70681184294887,170.17236328125
-2.28,4380.26,28.11,115.03,27232.87,1.61,0.293838,168.67331637372143,169.54119536026457,166.148593920359,166.55294799804688
-0.87,4348.87,27.75,115.08,27122.07,1.57,0.294693,167.48000075130753,168.19006578629532,163.90001491760074,164.99472045898438
-1.18,4304.76,28.81,114.94,26449.61,1.57,0.280931,162.70669565183735,164.39313976119033,159.91568911441448,162.05580139160156
-1.96,4225.5,31.02,115.12,0.0,1.65,0.272896,163.25894678800864,163.86054193857692,157.54873630026384,157.8643341064453
1.89,4288.7,30.32,115.45,25970.82,1.64,0.262997,150.47756719738405,160.6060587394003,149.90555734380064,160.49757385253906
2.23,4384.65,27.59,115.62,26476.5,1.64,0.251231,161.58238349044123,162.8447446857937,158.65330703208352,162.57847595214844
0.05,4373.94,30.15,115.11,26526.82,1.48,0.205835,160.81314484694624,163.14062629962424,160.19182099075277,162.84475708007812
-1.56,4306.26,33.32,114.87,26844.72,1.4,0.188851,162.43053332458442,164.30436153424515,159.73815524192204,160.95120239257812
1.81,4386.54,30.74,115.59,26393.03,1.52,0.172866,162.12479578813117,165.0538720286857,160.7046357868282,164.264892578125
-0.88,4363.49,30.48,115.67,26577.27,1.48,0.157874,166.14856185199403,166.58250126151088,163.2687999189176,163.93942260742188
-1.1,4328.87,31.98,114.65,25985.47,1.4,0.143868,162.22341865067642,163.26880999345678,159.86635221129382,160.92160034179688
-3.12,4201.09,36.45,115.41,25221.41,1.4,0.106949,161.10901896373366,162.74614898625703,156.84853818924398,157.10496520996094
-0.52,4170.7,35.13,115.64,24790.95,1.5,0.0953035,156.63157344143843,160.6356269387585,153.65318281569205,155.2705841064453
2.79,4277.88,32.45,115.87,24717.53,1.56,0.0838524,159.2549053288054,161.15831899635617,157.2134364216127,160.70465087890625
-0.47,4259.52,30.23,116.05,25690.4,1.59,0.0725915,157.99255216069994,158.17993650031536,153.83069962835836,156.33570861816406
-1.49,4204.31,30.75,117.08,25162.78,1.6,0.0615162,156.74003933410816,157.08522257805467,152.37108911545272,152.59791564941406
-1.06,4173.11,31.77,118.0,25307.85,1.69,0.0291655,149.363120643423,151.99632808258977,148.03173173968258,148.5445556640625
2.15,4262.45,29.83,118.19,25346.48,1.69,0.0183977,148.82067537127918,153.4263385947325,148.3078515188582,152.95294189453125
2.61,4357.86,26.67,118.48,25762.01,1.75,0.00759814,154.8859516763432,157.7952995011899,152.33164387731546,157.3909454345703
1.43,4411.67,25.67,118.45,26652.89,1.8,-0.00323753,156.4244856173199,158.78155278655782,155.45799342264385,158.4067840576172
1.33,4463.12,23.87,119.17,26827.43,1.72,-0.0141136,158.2982571677033,162.21355400714214,157.558591745369,161.72044372558594
-0.17,4461.18,23.53,119.15,0.0,1.78,-0.0463654,161.25692303765044,164.05780094638686,160.76381274331027,163.10116577148438
1.31,4511.61,22.94,120.66,27224.11,1.87,-0.0561233,163.22940139870994,167.08552839052442,162.63767793982615,166.49380493164062
-1.25,4456.24,23.57,121.02,28040.16,1.82,-0.0652811,165.6752280289511,170.26114846434646,165.33990153945535,167.86463928222656
1.42,4520.16,21.67,122.08,28110.39,1.82,-0.0738425,168.70289876416444,171.74046011406378,167.86462025676963,171.6714324951172
0.27,4543.06,20.81,121.98,28149.84,1.93,-0.0818109,171.48404776580747,172.8647506268315,170.3696136396386,172.31246948242188
0.73,4575.52,19.63,123.25,27943.89,1.87,-0.102414,169.7975991398387,173.30854207311182,169.62994344342195,173.1803436279297
1.45,4631.6,18.9,122.61,28252.42,1.86,-0.10849,174.25529391704535,176.54331753841987,173.91011073973965,176.4940185546875
-0.83,4602.45,19.33,121.97,28027.25,1.8,-0.114212,176.0897160608766,177.13510763706097,174.2652016732486,175.32046508789062
-1.55,4530.41,20.56,121.44,27821.43,1.8,-0.119583,175.38948335624858,175.57686769453517,171.99688178536152,172.20399475097656
0.39,4545.86,19.63,122.6,27665.98,1.86,-0.124604,171.63195577195174,172.4702492327791,169.57075849823747,171.90809631347656
0.94,4582.64,18.57,122.7,27736.47,1.76,-0.140933,172.1645473038688,176.03053047321723,172.03633380293712,175.98121643066406
-1.55,4525.12,21.03,123.48,27787.98,1.89,-0.14675,175.0541775925734,175.84315717734532,172.01661597274864,172.64779663085938
-1.24,4481.15,22.1,123.7,27350.3,1.94,-0.15275,169.98500657696093,171.23751112466672,167.78573855033065,169.46231079101562
0.33,4500.21,21.55,123.8,26888.57,1.98,-0.158936,168.80151344285858,170.9711956494918,167.50956692634873,169.76800537109375
-0.39,4488.28,21.16,124.31,26985.8,2.02,-0.165311,169.41297685177318,169.41297685177318,166.86852584706938,167.7462615966797
-1.54,4412.53,24.37,125.55,26821.52,2.02,-0.185956,166.38526851925045,166.7008512565616,163.219494067346,163.46604919433594
-0.29,4397.45,24.26,125.25,26334.98,1.98,-0.193842,165.7048020077906,167.52930122720815,164.34381266091847,165.34976196289062
1.4,4446.59,21.82,125.51,26843.49,1.95,-0.202297,165.0834830513639,168.68318260178472,164.4720310303749,168.052001953125
-1.28,4392.59,22.7,125.92,27172.0,2.04,-0.211323,168.2689632909311,168.91001574561176,162.76585023183054,163.0124053955078
-0.21,4391.69,22.17,126.77,26799.71,2.04,-0.252917,161.66126280913204,164.30434157853634,161.316094662706,162.79542541503906
1.77,4462.21,21.37,128.55,26985.09,2.12,-0.264256,162.74612795416917,165.50754864945085,161.6514224840177,165.09332275390625
-0.28,4459.45,20.32,127.76,27217.85,2.03,-0.275888,166.43457542477773,166.5529321243652,163.8112401856698,164.9256591796875
-1.76,4393.66,22.68,128.62,27553.06,2.07,-0.28782,166.58252577526372,169.1664189413134,163.6238639642943,164.1268310546875
-2.74,4271.78,28.21,128.78,27105.26,2.07,-0.300055,164.16628658237292,165.55684618204413,159.27462581824187,159.5606231689453
0.71,4296.12,27.02,127.66,26590.78,1.9,-0.338277,158.89983199937078,160.9215869049962,156.27649707374314,160.63558959960938
-3.0,4175.2,33.52,127.37,26700.11,1.94,-0.351068,160.01428815755477,160.1030443975816,154.56048958632928,154.63938903808594
0.12,4183.96,31.6,128.44,26386.63,2.0,-0.363834,153.7616883175418,157.5882147830105,153.2389924981796,154.41259765625
2.44,4287.5,29.99,130.94,26847.9,2.03,-0.376579,157.05563902893155,162.25302608511086,156.74004119659804,161.38514709472656
-3.53,4131.93,33.4,129.84,0.0,2.04,-0.38931,159.60994324149902,163.90986579277128,155.0831941587824,155.47767639160156
0.8,4155.38,32.34,130.18,26818.53,2.09,-0.42744,154.55064096520078,156.0496854821982,151.1580396030432,155.78341674804688
0.41,4175.48,29.25,130.09,0.0,2.06,-0.440121,155.97078025410627,158.4955176047069,154.16600981751918,157.28245544433594
3.0,4300.17,25.42,129.97,0.0,2.04,-0.452792,157.46983885279116,164.1859986225495,157.0654848016744,163.7323455810547
-3.8,4146.87,31.2,130.41,0.0,2.2,-0.465459,161.5922616026144,161.8190881414459,152.81488867547512,154.6098175048828
-0.85,4123.34,30.19,130.35,27003.56,2.27,-0.478127,154.086353430477,157.47406853518066,152.27891596591152,155.3406982421875
-3.54,3991.24,34.75,130.37,26319.34,2.13,-0.514802,153.01965038458843,153.90856210467786,149.6220794758161,150.18504333496094
0.2,4001.05,32.99,130.21,26167.1,2.1,-0.524759,153.6023838443629,154.80734198894172,151.04430806950907,152.60482788085938
-1.95,3935.18,32.56,130.2,26213.64,2.0,-0.533359,151.60729105562072,153.53324385620525,144.01210904680826,144.693603515625
0.17,3930.08,31.77,128.1,25748.72,1.88,-0.540604,141.00958703810025,144.39728638867678,137.08853768655882,140.8021697998047
2.76,4023.89,28.87,129.23,26427.65,1.9,-0.546499,142.80714982696716,146.27387991334433,141.34540297753762,145.29608154296875
-0.6,4008.01,27.47,129.15,26547.05,1.81,-0.55744,143.75532396401505,145.701034426082,142.40220626354656,143.7454376220703
2.15,4088.85,26.1,129.31,26659.75,1.92,-0.560635,147.0245067549578,147.9232897659632,144.87137905115603,147.3998260498047
-4.04,3923.68,30.96,128.22,26911.2,1.86,-0.563829,145.0392796104635,145.54298565610463,138.1749641736553,139.08363342285156
-0.34,3900.79,29.35,127.62,26402.84,1.79,-0.567025,138.15523612628508,139.91328690605363,134.915680864421,135.65643310546875
-0.05,3901.36,29.43,127.86,26739.03,1.75,-0.570222,137.37495218035477,138.96510073654633,130.97485780522047,135.89344787597656
1.74,3973.75,28.48,127.78,27001.52,1.79,-0.579813,136.09098841021083,141.49354236189512,135.9527152681655,141.34539794921875
-1.23,3941.48,29.45,126.56,26748.14,1.7,-0.582976,139.07378189121215,140.21948247422705,135.6366952128126,138.62933349609375
1.22,3978.73,28.37,127.31,26677.8,1.69,-0.586118,136.7231123435445,140.0416832113435,136.6342256855444,138.787353515625
2.18,4057.84,27.5,127.23,26604.84,1.68,-0.589242,135.69591807009903,142.56021838792236,135.4490006840576,142.0071258544922
2.58,4158.24,25.72,127.14,26781.68,1.66,-0.592348,143.59728036232434,147.83437625095095,143.46887849366715,147.7948760986328
-0.71,4132.15,26.19,128.53,27279.8,1.69,-0.601262,147.2319509160187,148.80234235141864,145.02943631247976,147.00477600097656
-0.75,4101.23,25.69,130.09,27457.89,1.79,-0.600939,148.05170300016084,149.86902695960407,145.85907474952526,146.8763885498047
